"date","chart_id","series_id","series_name","country","value","axis","unit","source","source_url"
"2019-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",95.824,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2019-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",95.709,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2019-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",94.173,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2020-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",91.216,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2020-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",85.504,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2020-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",81.439,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2020-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",79.185,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2020-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",81.247,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2020-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",85.607,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2020-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",91.024,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2020-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",94.444,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2020-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",95.702,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2020-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",96.422,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2020-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",97.221,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2020-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.119,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2021-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.811,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2021-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.629,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2021-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.934,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2021-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.139,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2021-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.557,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2021-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.129,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2021-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.861,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2021-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.798,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2021-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.504,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2021-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.78,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2021-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.209,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2021-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.636,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2022-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.462,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2022-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.869,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2022-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.978,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2022-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.127,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2022-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.127,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2022-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.192,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2022-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.813,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2022-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.672,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2022-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.418,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2022-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.929,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2022-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.95,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2022-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.429,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2023-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.917,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2023-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.738,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2023-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.397,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2023-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",104.102,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2023-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",104.161,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2023-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",104.091,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2023-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",104.347,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2023-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.151,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2023-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",106.121,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2023-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",106.389,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2023-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",106.074,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2023-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.435,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2024-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.378,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2024-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.491,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2024-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",104.904,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2024-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",104.215,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2024-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.24,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2024-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.249,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2024-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.133,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2024-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.857,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2024-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.251,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2024-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.552,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2024-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.981,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2024-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.793,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2025-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.845,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2025-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.54,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2025-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.63,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2025-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.166,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2025-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.997,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2025-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.933,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2025-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.879,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2025-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.483,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2025-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.055,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2025-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.408,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2025-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.322,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2025-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.305,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2026-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.065,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2026-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.139,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2026-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.235,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2026-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.451,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2026-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.296,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2026-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.668,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2003-01-01","financial_conditions","fci_ea","Euro Area FCI","Euro Area",0.36,"left","z-score","ECB Data Portal","https://data.ecb.europa.eu/"
"2003-02-01","financial_conditions","fci_ea","Euro Area FCI","Euro Area",0.439,"left","z-score","ECB Data Portal","https://data.ecb.europa.eu/"
"2003-03-01","financial_conditions","fci_ea","Euro Area FCI","Euro Area",0.502,"left","z-score","ECB Data Portal","https://data.ecb.europa.eu/"
"2003-04-01","financial_conditions","fci_ea","Euro Area FCI","Euro Area",0.639,"left","z-score","ECB Data Portal","https://data.ecb.europa.eu/"
"2003-05-01","financial_conditions","fci_ea","Euro Area FCI","Euro Area",0.671,"left","z-score","ECB Data Portal","https://data.ecb.europa.eu/"
"2003-06-01","financial_conditions","fci_ea","Euro Area FCI","Euro Area",0.873,"left","z-score","ECB Data Portal","https://data.ecb.europa.eu/"
"2003-07-01","financial_conditions","fci_ea","Euro Area FCI","Euro Area",0.898,"left","z-score","ECB Data Portal","https://data.ecb.europa.eu/"
"2003-08-01","financial_conditions","fci_ea","Euro Area FCI","Euro Area",0.856,"left","z-score","ECB Data Portal","https://data.ecb.europa.eu/"
"2003-09-01","financial_conditions","fci_ea","Euro Area FCI","Euro Area",0.949,"left","z-score","ECB Data Portal","https://data.ecb.europa.eu/"
